,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,Unnamed: 20,Unnamed: 21,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
414,not mapped,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,|,No attempt to code,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
415,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,a,Microfilm,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,https://doi.org/10.6069/uwlswd.dh5m-5y16#a,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
416,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,b,Microfiche,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1022,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
417,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,c,Microopaque,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1028,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
418,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,d,Large print,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1049,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
419,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,d,Large print,,,,,,,http://rdaregistry.info/Elements/m/P30199,font size,IRI,,http://rdaregistry.info/termList/fontSize/1002,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
420,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,f,Braille,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
421,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,f,Braille,,,,,,,http://rdaregistry.info/Elements/e/P20061,form of tactile notation,IRI,,http://rdaregistry.info/termList/TacNotation/1001,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
422,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,g,Punched paper tape [OBSOLETE],,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
423,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,g,Punched paper tape [OBSOLETE],,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,https://doi.org/10.6069/uwlswd.dh5m-5y16#gx,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
424,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,h,Magnetic tape [OBSOLETE],,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://marc21rdf.info/terms/commonfor%23hx,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
425,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,i,Multimedia [OBSOLETE],,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,https://doi.org/10.6069/uwlswd.dh5m-5y16#ix,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
426,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,o,Online,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,http://rdaregistry.info/termList/RDACarrierType/1018,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
427,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,q,Direct electronic,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,Only narrower terms available in RDA and LOC vocabularies for carriers,https://doi.org/10.6069/uwlswd.dh5m-5y16#q,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
428,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,r,Regular print reproduction,,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,IRI,,http://metadataregistry.org/concept/show/id/3804.html,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
429,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,r,Regular print reproduction,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"value = ""Regular print reproduction.""",,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
430,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,s,Electronic,,,,,,,http://rdaregistry.info/Elements/m/P30002,has media type,IRI,,http://rdaregistry.info/termList/RDAMediaType/1003,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
431,not mapped,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,23,Form of item,,,z,Other form of reproduction [OBSOLETE],,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,,,"From RDA to MARC mapping: rdam:P30001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /23 [identifier] (books, computer files, music, continuing resources, mixed materials)"" ."
432,not mapped,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,#,No specified nature of entire work,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
433,not mapped,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,|,No attempt to code,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
434,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,5,Calendars,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,http://marc21rdf.info/terms/continuingwor%235,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
435,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,6,Comics/graphic novels,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,http://marc21rdf.info/terms/continuingwor%236,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
436,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,a,Abstracts/summaries,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,http://marc21rdf.info/terms/continuingwor%23a,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
437,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,b,Bibliographies,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
438,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,c,Catalogs,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
439,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,d,Dictionaries,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
440,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,e,Encyclopedias,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
441,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,f,Handbooks,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
442,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,g,Legal articles,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
443,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,h,Biography,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
444,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,i,Indexes,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
445,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,k,Discographies,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
446,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,l,Legislation,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
447,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,m,Theses,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
448,delete,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,n,Legal cases and case notes [OBSOLETE],,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
449,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,n,Surveys of literature in a subject area,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
450,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,o,Reviews,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
451,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,p,Programmed texts,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
452,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,q,Filmographies,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
453,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,r,Directories,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
454,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,s,Statistics,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
455,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,t,Technical reports,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
456,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,u,Standards/specifications,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
457,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,v,Legal cases and case notes,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
458,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,w,Law reports and digests,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
459,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,y,Yearbooks,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
460,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,24,Nature of entire work,,,z,Treaties,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
461,not mapped,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,#,No specified nature of contents,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
462,not mapped,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,|,No attempt to code,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
463,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,5,Calendars,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
464,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,6,Comics/graphic novels,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
465,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,a,Abstracts/summaries,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
466,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,b,Bibliographies,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Includes [value]""",,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
467,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,c,Catalogs,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
468,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,d,Dictionaries,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
469,reviewed,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,e,Encyclopedias,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" ."
